latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-22.166,-62.075,310.2,1,1,2021-01-20,250,T,68,6.0NRT,299.1,4.8,N
-21.713,-61.224,312.6,1,1,2021-01-20,250,T,80,6.0NRT,299.5,7.1,N
-21.714,-61.233,318,1,1,2021-01-20,250,T,95,6.0NRT,299.7,11.6,N
-21.882,-63.071,308.7,1,1,2021-01-20,250,T,74,6.0NRT,291.6,6.5,N
-21.717,-61.953,314.6,1,1,2021-01-20,250,T,87,6.0NRT,299,9.3,N
-21.718,-61.963,313.1,1,1,2021-01-20,250,T,83,6.0NRT,298.8,7.6,N
-21.877,-63.102,311.9,1,1,2021-01-20,250,T,83,6.0NRT,290.8,9,N
-21.879,-63.112,308.2,1,1,2021-01-20,250,T,58,6.0NRT,291.5,6.1,N
-21.708,-61.955,334.1,1,1,2021-01-20,250,T,100,6.0NRT,299.1,31,N
-21.709,-61.965,324.2,1,1,2021-01-20,250,T,100,6.0NRT,298.8,18.1,N
-20.614,-57.862,314.5,1.5,1.2,2021-01-20,250,T,89,6.0NRT,294.7,18,N
-20.912,-60.178,309,1.1,1,2021-01-20,250,T,66,6.0NRT,298.3,5.8,N
-20.693,-60.078,309.4,1.1,1.1,2021-01-20,250,T,69,6.0NRT,297.6,6.8,N
-20.655,-60.019,314.5,1.1,1.1,2021-01-20,250,T,86,6.0NRT,297.6,11.4,N
-20.656,-60.029,316.6,1.1,1.1,2021-01-20,250,T,92,6.0NRT,297.6,13.5,N
-20.648,-60.227,315.8,1.1,1,2021-01-20,250,T,90,6.0NRT,299,11.7,N
-20.642,-60.223,338.7,1.1,1,2021-01-20,250,T,100,6.0NRT,298.7,43.2,N
-20.644,-60.233,346,1.1,1,2021-01-20,250,T,100,6.0NRT,299.9,57.9,N
-19.499,-55.701,303,2.2,1.4,2021-01-20,250,T,29,6.0NRT,277.5,14,N
-20.083,-59.255,309.1,1.2,1.1,2021-01-20,250,T,49,6.0NRT,293.4,7.1,N
-20.073,-59.257,317.7,1.2,1.1,2021-01-20,250,T,95,6.0NRT,295.7,15.7,N
-20.075,-59.269,331.5,1.2,1.1,2021-01-20,250,T,100,6.0NRT,296.2,36.4,N
-20.067,-59.282,317.6,1.2,1.1,2021-01-20,250,T,95,6.0NRT,294.8,15.7,N
-20.069,-59.294,308.7,1.2,1.1,2021-01-20,250,T,46,6.0NRT,295.3,6.5,N
-18.809,-58.432,312.7,1.5,1.2,2021-01-20,250,T,85,6.0NRT,293.1,16.7,N
-18.699,-62.645,300.1,1,1,2021-01-20,250,T,9,6.0NRT,273.1,5.6,N
-18.463,-62.991,301.8,1,1,2021-01-20,250,T,44,6.0NRT,286.8,4.6,N
-17.725,-60.013,310,1.2,1.1,2021-01-20,250,T,79,6.0NRT,292.6,11.1,N
-17.715,-60.015,303.5,1.2,1.1,2021-01-20,250,T,37,6.0NRT,292.3,5.1,N
-17.714,-60.727,323.4,1.1,1.1,2021-01-20,250,T,100,6.0NRT,293.2,23,N
-17.936,-62.202,301.5,1,1,2021-01-20,250,T,41,6.0NRT,280.3,4.7,N
-17.705,-60.729,333.3,1.1,1.1,2021-01-20,250,T,100,6.0NRT,293.1,37.6,N
-17.707,-60.739,304.1,1.1,1.1,2021-01-20,250,T,59,6.0NRT,292.5,4.7,N
-17.72,-61.051,312.5,1.1,1,2021-01-20,250,T,85,6.0NRT,293.8,11.1,N
-17.722,-61.061,353.5,1.1,1,2021-01-20,250,T,100,6.0NRT,295.5,77.6,N
-17.723,-61.071,349,1.1,1,2021-01-20,250,T,100,6.0NRT,295,66.3,N
-17.725,-61.082,338.6,1.1,1,2021-01-20,250,T,100,6.0NRT,294.1,44.9,N
-17.598,-60.569,307.5,1.1,1.1,2021-01-20,250,T,72,6.0NRT,292.9,7.9,N
-17.8,-62.401,308.8,1,1,2021-01-20,250,T,75,6.0NRT,279,10.3,N
-17.801,-62.411,303.6,1,1,2021-01-20,250,T,56,6.0NRT,281.6,6.5,N
-17.376,-60.52,307.3,1.2,1.1,2021-01-20,250,T,71,6.0NRT,292.2,7.7,N
-16.786,-60.553,305.8,1.2,1.1,2021-01-20,250,T,66,6.0NRT,292.1,6.8,N
-16.776,-60.555,303.8,1.2,1.1,2021-01-20,250,T,57,6.0NRT,291.9,5.3,N
-16.267,-59.985,302.6,1.3,1.1,2021-01-20,250,T,50,6.0NRT,289.3,6.6,N
-16.476,-62.658,307.7,1,1,2021-01-20,250,T,72,6.0NRT,293.5,6.4,N
-16.029,-60.957,304.1,1.1,1.1,2021-01-20,250,T,59,6.0NRT,291.7,6.1,N
-15.474,-60.474,303.3,1.2,1.1,2021-01-20,250,T,54,6.0NRT,291.2,6,N
-15.879,-63.176,335.7,1,1,2021-01-20,250,T,100,6.0NRT,293,35.3,N
-15.88,-63.185,349.5,1,1,2021-01-20,250,T,100,6.0NRT,293.5,59.8,N
-15.058,-70.464,304.7,2.4,1.5,2021-01-20,250,T,61,6.0NRT,274.9,38.9,N
-14.446,-67.142,305.1,1.3,1.1,2021-01-20,250,T,53,6.0NRT,291,7,N
-14.448,-67.155,308,1.3,1.1,2021-01-20,250,T,73,6.0NRT,290.9,9.7,N
-14.45,-67.148,308.5,1.3,1.1,2021-01-20,250,T,58,6.0NRT,291.2,10,N
-9.919,-59.92,309.7,1.6,1.3,2021-01-20,250,T,78,6.0NRT,290.6,16.6,N
-9.921,-59.934,313.4,1.6,1.3,2021-01-20,250,T,87,6.0NRT,290.6,22.1,N
-9.92,-59.925,318.5,1.6,1.3,2021-01-20,250,T,97,6.0NRT,290.8,30.3,N
-9.051,-63.35,310.8,1.1,1,2021-01-20,250,T,81,6.0NRT,292.2,9.2,N
-3.593,-38.858,307.8,1.1,1,2021-01-20,415,A,73,6.0NRT,294.9,6.5,N
-4.692,-38.889,303.2,1.1,1,2021-01-20,415,A,54,6.0NRT,293.1,4.8,N
-8.947,-40.587,306.4,1,1,2021-01-20,415,A,68,6.0NRT,294.7,5.5,N
-8.949,-40.577,358.4,1,1,2021-01-20,415,A,100,6.0NRT,296.6,84.9,N
-9.609,-44.432,305.8,1.2,1.1,2021-01-20,415,A,66,6.0NRT,294.8,7.4,N
-20.235,-40.236,311.2,1.4,1.2,2021-01-20,420,A,82,6.0NRT,294.2,15.4,N
-20.544,-43.748,300.2,1,1,2021-01-20,420,A,20,6.0NRT,275.1,6.4,N
-26.48,-56.727,305.9,4,1.9,2021-01-20,420,A,66,6.0NRT,291.9,47,N
-26.469,-56.729,304.1,4,1.9,2021-01-20,420,A,58,6.0NRT,291.8,38.4,N
-26.57,-56.593,311.6,3.9,1.8,2021-01-20,420,A,83,6.0NRT,292,72.4,N
-26.586,-56.598,310.3,3.9,1.8,2021-01-20,420,A,80,6.0NRT,291.8,64.5,N
-26.573,-56.602,324.8,3.9,1.8,2021-01-20,420,A,100,6.0NRT,292.2,157.6,N
-26.996,-56.5,301.7,3.7,1.8,2021-01-20,420,A,37,6.0NRT,291.3,30.1,N
-26.993,-56.468,302.4,3.7,1.8,2021-01-20,420,A,49,6.0NRT,291.2,31.1,N
-4.829,-80.941,316.9,3.9,1.8,2021-01-20,430,T,92,6.0NRT,278.5,116.5,N
-17.721,-61.053,306.3,2.5,1.5,2021-01-20,555,A,68,6.0NRT,274.7,37.2,N
-17.796,-61.887,304.7,2.1,1.4,2021-01-20,555,A,44,6.0NRT,290.2,16.9,N
-17.809,-61.888,303.6,2.1,1.4,2021-01-20,555,A,30,6.0NRT,290.6,14.6,N
-20.643,-60.223,305,3.1,1.7,2021-01-20,555,A,62,6.0NRT,293.4,24,N
-21.706,-61.944,310.3,2.4,1.5,2021-01-20,555,A,80,6.0NRT,294.7,28.9,N
-21.713,-61.952,315.5,2.4,1.5,2021-01-20,555,A,91,6.0NRT,292.2,42.9,N
-21.934,-63.321,307.4,1.9,1.4,2021-01-20,555,A,71,6.0NRT,293.9,16.1,N
-21.937,-63.328,306.2,1.9,1.4,2021-01-20,555,A,67,6.0NRT,293.8,13.1,N
-24.003,-59.696,304.3,3.8,1.8,2021-01-20,555,A,46,6.0NRT,292.4,25.6,N
-23.994,-59.7,304.6,3.8,1.8,2021-01-20,555,A,48,6.0NRT,292.3,26.8,N
11.745,-70.179,307.5,3,1.6,2021-01-20,550,A,55,6.0NRT,292.8,33.8,N
11.744,-70.185,312.9,3,1.6,2021-01-20,550,A,80,6.0NRT,293,50,N
11.626,-70.199,307.9,3,1.6,2021-01-20,550,A,57,6.0NRT,293.2,34.7,N
11.627,-70.206,315.9,3,1.6,2021-01-20,550,A,89,6.0NRT,293.4,63.7,N
9.976,-63.18,307.6,1,1,2021-01-20,550,A,72,6.0NRT,291.1,7.5,N
9.777,-63.266,307.5,1,1,2021-01-20,550,A,71,6.0NRT,291.1,7.6,N
9.741,-63.468,302.7,1,1,2021-01-20,550,A,47,6.0NRT,291.2,4.6,N
9.73,-63.456,308.5,1,1,2021-01-20,550,A,75,6.0NRT,291.4,9,N
9.658,-63.533,321.4,1,1,2021-01-20,550,A,100,6.0NRT,292.1,19,N
9.655,-63.568,317.3,1,1,2021-01-20,550,A,95,6.0NRT,291.5,15.3,N
9.654,-63.559,328.2,1,1,2021-01-20,550,A,100,6.0NRT,292.7,27.3,N
9.654,-63.625,365.2,1,1,2021-01-20,550,A,100,6.0NRT,293.7,106,N
9.653,-63.616,354,1,1,2021-01-20,550,A,100,6.0NRT,295.1,74.1,N
9.645,-63.56,306.4,1,1,2021-01-20,550,A,68,6.0NRT,290.8,7.1,N
9.643,-63.551,313.2,1,1,2021-01-20,550,A,86,6.0NRT,291.3,12,N
9.634,-63.743,300.5,1,1,2021-01-20,550,A,13,6.0NRT,290.2,3.3,N
9.627,-63.696,319.4,1,1,2021-01-20,550,A,98,6.0NRT,291.2,17.5,N
9.626,-63.686,322.5,1,1,2021-01-20,550,A,100,6.0NRT,291.5,20.9,N
9.629,-63.772,319,1,1,2021-01-20,550,A,98,6.0NRT,290.4,17.8,N
9.627,-63.763,305.8,1,1,2021-01-20,550,A,66,6.0NRT,290.3,6.8,N
9.622,-63.725,338.5,1,1,2021-01-20,550,A,100,6.0NRT,292.3,42.8,N
9.621,-63.716,320.6,1,1,2021-01-20,550,A,100,6.0NRT,291.7,18.7,N
9.563,-63.635,302.4,1,1,2021-01-20,550,A,49,6.0NRT,291.1,4.1,N
9.561,-63.625,309.1,1,1,2021-01-20,550,A,76,6.0NRT,291.3,8.5,N
9.39,-64.551,303.2,1.1,1.1,2021-01-20,550,A,54,6.0NRT,290.8,5.4,N
9.389,-64.541,320.2,1.1,1.1,2021-01-20,550,A,100,6.0NRT,290.9,20.3,N
9.378,-64.532,302.5,1.1,1,2021-01-20,550,A,23,6.0NRT,290.8,4.6,N
9.377,-64.522,330.4,1.1,1,2021-01-20,550,A,100,6.0NRT,291.6,34,N
9.375,-64.512,301.6,1.1,1,2021-01-20,550,A,40,6.0NRT,289.9,4.6,N
9.28,-64.04,315,1.1,1,2021-01-20,550,A,90,6.0NRT,290.9,14,N
9.235,-64.307,313.6,1.1,1,2021-01-20,550,A,88,6.0NRT,290.8,13.2,N
9.233,-64.297,355.2,1.1,1,2021-01-20,550,A,100,6.0NRT,292.1,82.8,N
8.945,-63.815,342.2,1,1,2021-01-20,550,A,100,6.0NRT,290.5,49.4,N
8.943,-63.805,320.8,1,1,2021-01-20,550,A,100,6.0NRT,289.9,19.1,N
-23.823,-70.312,302.5,1,1,2021-01-20,600,A,50,6.0NRT,285.8,8.3,N
-29.082,-68.423,311.5,1.2,1.1,2021-01-20,600,A,83,6.0NRT,293,12.5,N
-29.083,-68.41,305.9,1.2,1.1,2021-01-20,600,A,66,6.0NRT,294.8,7.3,N
-1.179,-47.29,313.6,1,1,2021-01-20,1340,T,61,6.0NRT,295.6,6.8,D
-1.433,-46.066,321.9,1.1,1,2021-01-20,1340,T,72,6.0NRT,295.2,15.7,D
-1.435,-46.056,310.8,1.1,1,2021-01-20,1340,T,20,6.0NRT,293.1,5,D
-1.633,-45.133,309,1.2,1.1,2021-01-20,1340,T,19,6.0NRT,291.9,6.6,D
-1.171,-48.838,318.6,1,1,2021-01-20,1340,T,50,6.0NRT,298.9,9.1,D
-1.18,-48.839,319.7,1,1,2021-01-20,1340,T,61,6.0NRT,297.7,9.9,D
-1.703,-48.425,348.9,1,1,2021-01-20,1340,T,89,6.0NRT,299.2,54.5,D
-1.704,-48.416,313.8,1,1,2021-01-20,1340,T,59,6.0NRT,296.6,6.1,D
-1.712,-48.426,327.9,1,1,2021-01-20,1340,T,76,6.0NRT,298.2,20.2,D
-2.406,-44.946,323,1.3,1.1,2021-01-20,1340,T,54,6.0NRT,296.6,17.1,D
-2.971,-41.898,318.1,2.1,1.4,2021-01-20,1340,T,55,6.0NRT,297.1,17.9,D
-2.971,-41.904,319.3,2.1,1.4,2021-01-20,1340,T,50,6.0NRT,297.2,20.9,D
-3.185,-41.145,319.5,2.5,1.5,2021-01-20,1340,T,58,6.0NRT,295.5,30,D
-3.179,-41.151,321.2,2.5,1.5,2021-01-20,1340,T,70,6.0NRT,295,37.1,D
-3.095,-42.043,318.6,2.1,1.4,2021-01-20,1340,T,64,6.0NRT,298.4,18.3,D
-2.289,-47.756,323.2,1,1,2021-01-20,1340,T,77,6.0NRT,296.2,13.5,D
-3.228,-41.29,321.3,2.4,1.5,2021-01-20,1340,T,66,6.0NRT,295.7,32.4,D
-3.241,-41.292,321,2.4,1.5,2021-01-20,1340,T,59,6.0NRT,296.2,30.1,D
-3.396,-40.204,323.1,3,1.6,2021-01-20,1340,T,73,6.0NRT,294.8,50.7,D
-3.236,-41.297,328.2,2.4,1.5,2021-01-20,1340,T,79,6.0NRT,296.6,56.5,D
-3.397,-40.21,323.5,3,1.6,2021-01-20,1340,T,74,6.0NRT,294.4,53,D
-1.439,-53.775,311.1,2.1,1.4,2021-01-20,1340,T,49,6.0NRT,292.5,16,D
-3.173,-42.791,318.4,1.8,1.3,2021-01-20,1340,T,65,6.0NRT,299.4,20.4,D
-3.365,-41.983,329.3,2.1,1.4,2021-01-20,1340,T,80,6.0NRT,298,53.4,D
-3.274,-42.893,320.5,1.8,1.3,2021-01-20,1340,T,39,6.0NRT,300.6,23.6,D
-2.644,-47.415,319.5,1,1,2021-01-20,1340,T,74,6.0NRT,295.6,10.6,D
-3.357,-43.432,317.4,1.6,1.3,2021-01-20,1340,T,63,6.0NRT,297.8,14.1,D
-2.769,-48.189,311.6,1,1,2021-01-20,1340,T,12,6.0NRT,292.4,5.4,D
-2.773,-48.163,314,1,1,2021-01-20,1340,T,51,6.0NRT,295.8,6.3,D
-3.483,-43.274,319.6,1.7,1.3,2021-01-20,1340,T,41,6.0NRT,300.7,19.4,D
-3.701,-42.726,320,1.9,1.3,2021-01-20,1340,T,68,6.0NRT,295.5,26.3,D
-3.694,-42.731,315.6,1.9,1.3,2021-01-20,1340,T,55,6.0NRT,296,16.5,D
-3.696,-42.715,320.1,1.9,1.3,2021-01-20,1340,T,68,6.0NRT,295.2,26.7,D
-3.897,-43.022,321.1,1.8,1.3,2021-01-20,1340,T,38,6.0NRT,302.4,23.4,D
-3.893,-43.215,321.6,1.7,1.3,2021-01-20,1340,T,37,6.0NRT,303.3,24.2,D
-3.481,-46.605,314.7,1.1,1,2021-01-20,1340,T,63,6.0NRT,295.9,9.4,D
-3.655,-47.051,331.8,1,1,2021-01-20,1340,T,85,6.0NRT,298.2,26.3,D
-4.152,-43.73,318.4,1.6,1.2,2021-01-20,1340,T,58,6.0NRT,301.9,17.5,D
-4.194,-43.513,317.8,1.7,1.3,2021-01-20,1340,T,64,6.0NRT,301.6,17.1,D
-3.484,-48.46,313.6,1,1,2021-01-20,1340,T,55,6.0NRT,296.7,5.8,D
-4.216,-44.002,321.1,1.5,1.2,2021-01-20,1340,T,55,6.0NRT,301.9,18.2,D
-3.745,-47.378,326.9,1,1,2021-01-20,1340,T,66,6.0NRT,298.8,15.6,D
-3.754,-47.38,344.5,1,1,2021-01-20,1340,T,93,6.0NRT,299,44.2,D
-3.756,-47.371,331.8,1,1,2021-01-20,1340,T,85,6.0NRT,298.2,24.1,D
-4.747,-41.904,315.7,2.3,1.5,2021-01-20,1340,T,48,6.0NRT,296.7,17.5,D
-4.519,-45.447,328.5,1.2,1.1,2021-01-20,1340,T,82,6.0NRT,293.1,29.6,D
-4.788,-44.991,324,1.3,1.1,2021-01-20,1340,T,77,6.0NRT,297.1,20.2,D
-5.115,-43.483,319.5,1.7,1.3,2021-01-20,1340,T,69,6.0NRT,298.1,22,D
-5.304,-42.968,319.2,1.9,1.4,2021-01-20,1340,T,44,6.0NRT,300.3,22.8,D
-5.298,-42.957,318.6,1.9,1.4,2021-01-20,1340,T,22,6.0NRT,298.5,20,D
-5.306,-43.345,317.2,1.8,1.3,2021-01-20,1340,T,32,6.0NRT,299.3,17,D
-5.39,-43.395,314.9,1.8,1.3,2021-01-20,1340,T,33,6.0NRT,296.2,14.6,D
-5.848,-43.569,313.7,1.8,1.3,2021-01-20,1340,T,40,6.0NRT,296,15,D
-5.778,-45.571,317.5,1.3,1.1,2021-01-20,1340,T,44,6.0NRT,297,14,D
-6.067,-43.712,321.4,1.7,1.3,2021-01-20,1340,T,36,6.0NRT,303.4,26.1,D
-6.07,-43.696,319.8,1.7,1.3,2021-01-20,1340,T,34,6.0NRT,302.6,22.9,D
-6.072,-43.681,319.1,1.7,1.3,2021-01-20,1340,T,39,6.0NRT,300.8,20.8,D
-6.243,-42.887,316.3,2,1.4,2021-01-20,1340,T,40,6.0NRT,296.8,18.6,D
-6.247,-42.876,316.9,2,1.4,2021-01-20,1340,T,60,6.0NRT,296.6,23.8,D
-6.122,-44.309,341.3,1.6,1.2,2021-01-20,1340,T,91,6.0NRT,294.8,78,D
-6.123,-44.315,329.2,1.6,1.2,2021-01-20,1340,T,82,6.0NRT,294.5,42.1,D
-6.467,-43.728,318.9,1.7,1.3,2021-01-20,1340,T,56,6.0NRT,301.2,17,D
-6.299,-45.499,321.1,1.3,1.1,2021-01-20,1340,T,41,6.0NRT,304.4,19.1,D
-6.871,-45.043,335.8,1.4,1.2,2021-01-20,1340,T,86,6.0NRT,303.9,40.4,D
-7.062,-44.795,318.7,1.5,1.2,2021-01-20,1340,T,64,6.0NRT,302.9,10.7,D
-7.891,-38.771,316,4.5,2,2021-01-20,1340,T,42,6.0NRT,291.5,62.9,D
-7.896,-38.729,317.5,4.5,2,2021-01-20,1340,T,57,6.0NRT,293,73.7,D
-7.891,-38.778,311.3,4.5,2,2021-01-20,1340,T,18,6.0NRT,291,38.8,D
-7.896,-38.736,318.4,4.5,2,2021-01-20,1340,T,68,6.0NRT,292.6,88.8,D
-7.418,-44.048,315.1,1.7,1.3,2021-01-20,1340,T,48,6.0NRT,300.1,11.9,D
-7.421,-44.033,317.3,1.7,1.3,2021-01-20,1340,T,59,6.0NRT,300.5,15.8,D
-7.393,-44.481,323.8,1.6,1.2,2021-01-20,1340,T,31,6.0NRT,307.5,18.2,D
-7.382,-44.485,325.4,1.6,1.2,2021-01-20,1340,T,55,6.0NRT,306.5,21.7,D
-7.726,-47.158,325.8,1.1,1,2021-01-20,1340,T,76,6.0NRT,301,18.6,D
-8.487,-42.213,318.6,2.5,1.5,2021-01-20,1340,T,63,6.0NRT,302.3,33.2,D
-8.606,-44.24,326.5,1.7,1.3,2021-01-20,1340,T,66,6.0NRT,310.9,32.6,D
-9.783,-43.678,321.7,2,1.4,2021-01-20,1340,T,71,6.0NRT,308.5,27.5,D
-9.095,-49.324,327.6,1,1,2021-01-20,1340,T,79,6.0NRT,300.6,16,D
-9.797,-47.53,332.7,1.1,1.1,2021-01-20,1340,T,82,6.0NRT,305.7,23.8,D
-10.422,-46.431,322.1,1.3,1.1,2021-01-20,1340,T,66,6.0NRT,307.5,10.9,D
-10.422,-46.425,321.3,1.3,1.1,2021-01-20,1340,T,62,6.0NRT,307.8,10.2,D
-10.665,-46.961,322,1.2,1.1,2021-01-20,1340,T,67,6.0NRT,306,11.9,D
-10.117,-52.013,316.3,1.2,1.1,2021-01-20,1340,T,47,6.0NRT,296.5,9.5,D
-10.204,-52.322,314.9,1.2,1.1,2021-01-20,1340,T,28,6.0NRT,291.8,8.9,D
-11.584,-42.999,323.4,2.4,1.5,2021-01-20,1340,T,21,6.0NRT,310.3,45,D
-11.844,-45.171,331,1.6,1.3,2021-01-20,1340,T,82,6.0NRT,305.3,42.4,D
-11.294,-49.648,329.3,1,1,2021-01-20,1340,T,61,6.0NRT,295.7,16.3,D
-12.029,-58.36,315.9,3,1.7,2021-01-20,1340,T,43,6.0NRT,294.1,36.4,D
-12.362,-57.423,317.1,2.5,1.5,2021-01-20,1340,T,30,6.0NRT,295,27.7,D
-15.144,-41.371,308.2,3.6,1.8,2021-01-20,1340,T,34,6.0NRT,296.5,22.7,D
-14.609,-47.268,313.4,1.3,1.1,2021-01-20,1340,T,59,6.0NRT,297.5,6,D
-17.124,-41.321,311.5,3.8,1.8,2021-01-20,1340,T,63,6.0NRT,297.4,46.8,D
-17.129,-41.329,309.6,3.8,1.8,2021-01-20,1340,T,59,6.0NRT,297.5,37.7,D
-17.778,-46.288,316.9,1.7,1.3,2021-01-20,1340,T,69,6.0NRT,298.2,15.6,D
-37.462,-61.925,310,1.5,1.2,2021-01-20,1350,T,52,6.0NRT,297.6,8.8,D
-19.017,-56.925,324.8,1.7,1.3,2021-01-20,1345,T,44,6.0NRT,300.7,21.4,D
-20.059,-50.607,322.9,1,1,2021-01-20,1345,T,59,6.0NRT,296.2,10.9,D
-19.483,-55.691,337.1,1.4,1.2,2021-01-20,1345,T,81,6.0NRT,296.6,39.3,D
-19.494,-55.693,347.7,1.4,1.2,2021-01-20,1345,T,93,6.0NRT,300.1,70.8,D
-19.504,-55.695,332.6,1.4,1.2,2021-01-20,1345,T,65,6.0NRT,298.4,31.9,D
-20.191,-51.487,328.1,1,1,2021-01-20,1345,T,62,6.0NRT,305.4,15.8,D
-20.002,-57.28,318.9,1.8,1.3,2021-01-20,1345,T,60,6.0NRT,297.7,19.8,D
-20.633,-59.563,328.1,2.5,1.5,2021-01-20,1345,T,80,6.0NRT,296.1,62.9,D
-20.637,-59.539,342.5,2.5,1.5,2021-01-20,1345,T,91,6.0NRT,298.6,141.5,D
-21.155,-58.396,322.3,2,1.4,2021-01-20,1345,T,59,6.0NRT,295.1,25.8,D
-21.968,-53.639,320.1,1,1,2021-01-20,1345,T,36,6.0NRT,298.4,10.9,D
-21.156,-58.543,321.5,2,1.4,2021-01-20,1345,T,13,6.0NRT,297.8,20.9,D
-22.71,-51.684,323.9,1,1,2021-01-20,1345,T,41,6.0NRT,302.5,10,D
-21.679,-58.713,319.7,2.1,1.4,2021-01-20,1345,T,37,6.0NRT,298.4,20.3,D
-23.517,-51.699,318.2,1,1,2021-01-20,1345,T,49,6.0NRT,296.5,6.5,D
-22.443,-59.143,322.4,2.1,1.4,2021-01-20,1345,T,65,6.0NRT,297.9,24.4,D
-22.446,-59.123,322.4,2.1,1.4,2021-01-20,1345,T,63,6.0NRT,297.4,24.8,D
-23.191,-58.381,326,1.8,1.3,2021-01-20,1345,T,12,6.0NRT,302.8,22.4,D
-23.142,-58.871,326.9,2,1.4,2021-01-20,1345,T,73,6.0NRT,299.7,35.3,D
-22.958,-60.511,322.9,2.6,1.5,2021-01-20,1345,T,48,6.0NRT,300.3,34.6,D
-22.962,-60.519,322.4,2.6,1.5,2021-01-20,1345,T,37,6.0NRT,299.8,29.7,D
-23.629,-57.484,323.6,1.5,1.2,2021-01-20,1345,T,23,6.0NRT,303.6,19.3,D
-23.578,-59.632,325.6,2.2,1.4,2021-01-20,1345,T,74,6.0NRT,302.8,34.4,D
-22.963,-63.42,322.3,4.2,1.9,2021-01-20,1345,T,67,6.0NRT,295.9,93.5,D
-22.965,-63.428,322.3,4.2,1.9,2021-01-20,1345,T,68,6.0NRT,296.3,93.4,D
-23.998,-59.715,323.1,2.2,1.4,2021-01-20,1345,T,34,6.0NRT,303.3,23.4,D
-24.011,-59.718,329.7,2.2,1.4,2021-01-20,1345,T,78,6.0NRT,302.5,48.9,D
-23.948,-60.255,334.4,2.4,1.5,2021-01-20,1345,T,84,6.0NRT,303.8,82.3,D
-23.952,-60.232,326.8,2.4,1.5,2021-01-20,1345,T,76,6.0NRT,303.6,47.6,D
-23.955,-60.263,325.2,2.4,1.5,2021-01-20,1345,T,62,6.0NRT,303.1,40.4,D
-23.96,-60.24,330.7,2.4,1.5,2021-01-20,1345,T,81,6.0NRT,304.1,63.6,D
-25.81,-48.545,312.6,1.5,1.2,2021-01-20,1345,T,33,6.0NRT,296.8,11.1,D
-25.887,-48.577,315.1,1.5,1.2,2021-01-20,1345,T,0,6.0NRT,297.6,12.6,D
-25.404,-52.71,336.8,1,1,2021-01-20,1345,T,87,6.0NRT,300.2,29.9,D
-26.034,-48.857,314.6,1.4,1.2,2021-01-20,1345,T,43,6.0NRT,295.7,10.6,D
-25.425,-55.437,328.8,1.1,1.1,2021-01-20,1345,T,81,6.0NRT,292.2,23,D
-23.691,-64.403,316.7,4.7,2,2021-01-20,1345,T,32,6.0NRT,298.5,58.1,D
-25.604,-55.416,317.1,1.1,1.1,2021-01-20,1345,T,43,6.0NRT,295.1,9.2,D
-26.635,-48.697,316,1.5,1.2,2021-01-20,1345,T,37,6.0NRT,297.8,11.2,D
-27.047,-52.266,314.8,1,1,2021-01-20,1345,T,32,6.0NRT,296.8,5.9,D
-26.346,-60.37,323.1,2.1,1.4,2021-01-20,1345,T,68,6.0NRT,302.6,26.8,D
-26.349,-60.355,322.5,2.1,1.4,2021-01-20,1345,T,66,6.0NRT,302.3,26.7,D
-27.313,-59.835,325,1.9,1.3,2021-01-20,1345,T,60,6.0NRT,302.9,21.3,D
-27.325,-59.838,345.2,1.9,1.3,2021-01-20,1345,T,91,6.0NRT,303.1,95.3,D
-27.328,-59.819,331.1,1.9,1.3,2021-01-20,1345,T,77,6.0NRT,302.7,39.6,D
-27.025,-63.097,325.2,3.2,1.7,2021-01-20,1345,T,50,6.0NRT,304.2,51.2,D
-29.376,-51.562,314.1,1.1,1.1,2021-01-20,1345,T,31,6.0NRT,297,6.4,D
-29.571,-50.801,316.5,1.2,1.1,2021-01-20,1345,T,37,6.0NRT,301.2,9.2,D
-29.573,-50.788,316.1,1.2,1.1,2021-01-20,1345,T,43,6.0NRT,300.8,8.5,D
-27.993,-61.533,314.7,2.4,1.5,2021-01-20,1345,T,43,6.0NRT,293.8,17.8,D
10.062,-64.877,320.5,1.7,1.3,2021-01-20,1515,T,48,6.0NRT,296.2,23.2,D
10.06,-64.862,328.2,1.8,1.3,2021-01-20,1515,T,80,6.0NRT,296.8,41.5,D
10.255,-67.176,310.8,1.2,1.1,2021-01-20,1515,T,63,6.0NRT,296.4,7.4,D
9.648,-63.563,316.3,2.2,1.5,2021-01-20,1515,T,60,6.0NRT,290.1,32.3,D
9.645,-63.542,314.2,2.3,1.5,2021-01-20,1515,T,56,6.0NRT,289.8,26.7,D
10.217,-67.332,316.8,1.2,1.1,2021-01-20,1515,T,36,6.0NRT,297.4,11,D
10.259,-67.795,314.9,1.1,1.1,2021-01-20,1515,T,19,6.0NRT,298.3,5.9,D
10.196,-67.455,319,1.2,1.1,2021-01-20,1515,T,55,6.0NRT,297.6,10,D
10.08,-67.773,312.8,1.1,1.1,2021-01-20,1515,T,42,6.0NRT,297.1,6.2,D
9.701,-68.43,314.4,1.1,1,2021-01-20,1515,T,55,6.0NRT,298.6,5.6,D
9.822,-69.791,330.5,1,1,2021-01-20,1515,T,84,6.0NRT,301.2,21.8,D
9.446,-69.064,313.8,1,1,2021-01-20,1515,T,61,6.0NRT,298,5.2,D
